"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094728","1985-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","10",",0","3",",0","0",",0","9",",0","2",",0","1",",0","28",",0","12",",0","0",",0","0",",0","","","","","19850121",",,0","19850118",",,0","19850117",",,0","","","19850117",",,0","19850102",",,0","-18.9",",0,21,","102",",,0,18,","104",",,0,17,","7.6",",,0,17,","14.4",",0,02,","","","1395.4","0","623.6",",0","25.4",",,,0","","","","","","","","","213",",,,0","-1.78",",0","1.46",",,,0","-5.02",",,,0","","","310",",X","","","","","225",",X","","","","","10.3",",X","","","","","16.4",",X","",""
"USW00094728","1985-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","5",",0","1",",0","12",",0","3",",0","0",",0","18",",0","6",",0","2",",0","0",",0","","","","","19850208",",,0","19850207","+,,0","19850202",",,0","","","19850212",",,0","19850224",",,0","-10.0",",0,08,","178",",,0,07,+","109",",,0,02,","27.7",",,0,12,","23.9",",0,24,","","","1837.7","0","442.3",",0","61.3",",,,0","","","","","","","","","254",",,,0","2.54",",0","6.12",",,,0","-1.05",",,,0","","","310",",X","","","","","270",",X","","","","","11.6",",X","","","","","21.6",",X","",""
"USW00094728","1985-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","3.9","0","3.9",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","3",",0","0",",0","","","","","19850319",",,0","19850331","+,,0","19850304",",,0","","","19850312",",,0","19850329",",,0","-5.6",",0,19,","0",",,0,31,+","5",",,0,04,","12.4",",,0,12,","27.8",",0,29,","","","2173.1","0","335.4",",0","48.4",",,,0","","","","","","","","","5",",,,0","7.64",",0","12.70",",,,0","2.58",",,,0","","","310",",X","","","","","270",",X","","","","","9.4",",X","","","","","17.0",",X","",""
"USW00094728","1985-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","18.3","0","14.4",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","8",",0","0",",0","","","","","19850410",",,0","19850430","+,,0","19850411","+,,0","1","","19850419",",,0","19850419",",,0","-2.2",",0,10,","0",",,0,30,+","0",",T,0,11,+","9.9",",,0,19,","31.1",",0,19,","","","2346.1","0","173.0",",0","36.0",",,,0","","","","","","","","","0",",T,,0","13.05",",0","17.98",",,,0","8.12",",,,0","","","310",",X","","","","","270",",X","","","","","8.9",",X","","","","","15.9",",X","",""
"USW00094728","1985-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","68.3","0","50.0",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","19850504",",,0","19850531","+,,0","19850531","+,,0","","","19850503",",,0","19850526",",,0","6.1",",0,04,","0",",,0,31,+","0",",,0,31,+","42.2",",,0,03,","30.6",",0,26,","","","2392.1","0","46.0",",0","145.3",",,,0","","","","","","","","","0",",,,0","18.46",",0","23.58",",,,0","13.34",",,,0","","","50",",X","","","","","360",",X","","","","","9.4",",X","","","","","14.4",",X","",""
"USW00094728","1985-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","142.1","0","73.8",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","19850614","+,,0","19850630","+,,0","19850630","+,,0","3","","19850616",",,0","19850603",",,0","12.8",",0,14,+","0",",,0,30,+","0",",,0,30,+","30.2",",,0,16,","29.4",",0,03,","","","2406.2","0","14.1",",0","112.1",",,,0","","","","","","","","","0",",,,0","20.32",",0","24.36",",,,0","16.29",",,,0","","","290",",X","","","","","293",",X","","","","","11.2",",X","","","","","14.4",",X","",""
"USW00094728","1985-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","334.3","0","192.2",",0","12",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","19850702","+,,0","19850731","+,,0","19850731","+,,0","4","","19850726",",,0","19850714",",,0","16.1",",0,02,+","0",",,0,31,+","0",",,0,31,+","53.1",",,0,26,","33.3",",0,14,","","","0.0","0","0.0",",0","112.0",",,,0","","","","","","","","","0",",,,0","24.53",",0","28.91",",,,0","20.15",",,,0","","","190",",X","","","","","270",",X","","","","","7.6",",X","","","","","13.4",",X","",""
"USW00094728","1985-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","513.3","0","179.0",",0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","19850831","+,,0","19850831","+,,0","19850831","+,,0","","","19850825",",,0","19850815",",,0","16.7",",0,31,+","0",",,0,31,+","0",",,0,31,+","22.4",",,0,25,","35.0",",0,15,","","","0.0","0","0.0",",0","65.6",",,,0","","","","","","","","","0",",,,0","24.11",",0","28.01",",,,0","20.21",",,,0","","","20",",X","","","","","23",",X","","","","","7.2",",X","","","","","11.8",",X","",""
"USW00094728","1985-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","614.6","0","101.3",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","","","19850913",",,0","19850930","+,,0","19850930","+,,0","","","19850927",",,0","19850905",",,0","9.4",",0,13,","0",",,0,30,+","0",",,0,30,+","79.5",",,0,27,","34.4",",0,05,","","","10.6","0","10.6",",0","120.6",",,,0","","","","","","","","","0",",,,0","21.36",",0","25.79",",,,0","16.92",",,,0","","","270",",X","","","","","270",",X","","","","","10.3",",X","","","","","23.1",",X","",""
"USW00094728","1985-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","626.1","0","11.5",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","19851029",",,0","19851031","+,,0","19851031","+,,0","","","19851003",",,0","19851015",",,0","2.2",",0,29,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,03,","26.7",",0,15,","","","118.0","0","107.4",",0","33.0",",,,0","","","","","","","","","0",",,,0","15.24",",0","19.45",",,,0","11.03",",,,0","","","150",",X","","","","","270",",X","","","","","8.0",",X","","","","","13.4",",X","",""
"USW00094728","1985-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","628.6","0","2.5",",0","15",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","19851116",",,0","19851130","+,,0","19851126","+,,0","","","19851116",",,0","19851120",",,0","0.6",",0,16,","0",",,0,30,+","0",",T,0,26,+","60.7",",,0,16,","25.0",",0,20,","","","370.2","0","252.2",",0","205.6",",,,0","","","","","","","","","0",",T,,0","10.01",",0","13.23",",,,0","6.79",",,,0","","","50",",X","","","","","","","","","","","9.8",",X","","","","","15.9",",X","",""
"USW00094728","1985-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","628.6","0","0.0",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","23",",0","5",",0","0",",0","0",",0","","","","","19851226",",,0","19851228","+,,0","19851220",",,0","","","19851201",",,0","19851224","+,,0","-9.4",",0,26,","0",",T,0,28,+","10",",,0,20,","6.9",",,0,01,","12.8",",0,24,+","","","900.4","0","530.2",",0","21.3",",,,0","","","","","","","","","23",",,,0","1.23",",0","4.52",",,,0","-2.05",",,,0","","","290",",X","","","","","270",",X","","","","","12.5",",X","","","","","18.0",",X","",""
"USW00094728","1986-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","10",",0","8",",0","1",",0","3",",0","1",",0","0",",0","21",",0","7",",0","0",",0","0",",0","","","","","19860115",",,0","19860130","+,,0","19860128",",,0","","","19860126",",,0","19860118",",,0","-13.3",",0,15,","25",",,0,30,+","36",",,0,28,","55.6",",,0,26,","17.2",",0,18,","","","1432.4","0","532.0",",0","107.4",",,,0","","","","","","","","","56",",,,0","1.17",",0","4.92",",,,0","-2.57",",,,0","","","290",",X","","","","","293",",X","","","","","9.4",",X","","","","","15.4",",X","",""
"USW00094728","1986-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","10",",0","7",",0","0",",0","7","2,0","2","1,0","0",",0","21",",0","6",",0","0",",0","0",",0","","","","","19860226","+,,0","19860212",",2,0","19860211",",1,0","","","19860218",",,0","19860202",",,0","-7.8",",0,26,+","152","2,,0,12,","114","1,,0,11,","21.3",",,0,18,","8.9",",0,02,","","","1946.7","0","514.3",",0","72.7",",,,0","","","","","","","","","252","1,,,0","-0.04",",0","2.70",",,,0","-2.78",",,,0","7438",",X","290",",X","","","","","293",",X","","","","","9.8",",X","","","","","15.4",",X","",""
"USW00094728","1986-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","2.3","0","2.3",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","9",",0","1",",0","5",",0","0",",0","","","","","19860308",",,0","19860309",",,0","19860309","+,,0","1","","19860314",",,0","19860330","+,,0","-9.4",",0,08,","0",",T,0,09,","0",",T,0,09,+","16.5",",,0,14,","25.6",",0,30,+","","","2292.1","0","345.4",",0","37.1",",,,0","","","","","","","","","0",",T,,0","7.26",",0","12.19",",,,0","2.34",",,,0","13866",",X","270",",X","","","","","293",",X","","","","","10.3",",X","","","","","18.0",",X","",""
"USW00094728","1986-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","4.5","0","2.2",",0","14",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","19860423",",,0","19860430","+,,0","19860423",",,0","","","19860416",",,0","19860428",",,0","1.7",",0,23,","0",",,0,30,+","0",",T,0,23,","48.5",",,0,16,","27.8",",0,28,","","","2469.7","0","177.6",",0","100.1",",,,0","","","","","","","","","0",",T,,0","12.49",",0","16.96",",,,0","8.01",",,,0","10080",",X","50",",X","","","","","45",",X","","","","","11.6",",X","","","","","19.5",",X","",""
"USW00094728","1986-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","73.3","0","68.8",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","3",",0","","","","","19860504","+,,0","19860531","+,,0","19860531","+,,0","4","","19860531",",,0","19860530",",,0","5.0",",0,04,+","0",",,0,31,+","0",",,0,31,+","19.1",",,0,31,","34.4",",0,30,","","","2521.1","0","51.4",",0","42.8",",,,0","","","","","","","","","0",",,,0","18.89",",0","24.28",",,,0","13.51",",,,0","15575",",X","300",",X","","","","","293",",X","","","","","8.9",",X","","","","","14.4",",X","",""
"USW00094728","1986-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","188.3","0","115.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","","","","","19860603",",,0","19860630","+,,0","19860630","+,,0","","","19860612",",,0","19860623",",,0","9.4",",0,03,","0",",,0,30,+","0",",,0,30,+","23.1",",,0,12,","32.8",",0,23,","","","2527.2","0","6.1",",0","47.3",",,,0","","","","","","","","","0",",,,0","21.97",",0","27.12",",,,0","16.81",",,,0","14245",",X","220",",X","","","","","293",",X","","","","","8.9",",X","","","","","14.4",",X","",""
"USW00094728","1986-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","377.9","0","189.6",",0","12",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","19860704",",,0","19860731","+,,0","19860731","+,,0","","","19860726",",,0","19860707","+,,0","12.8",",0,04,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,26,","36.7",",0,07,+","","","0.0","0","0.0",",0","141.2",",,,0","","","","","","","","","0",",,,0","24.45",",0","28.95",",,,0","19.95",",,,0","11639",",X","350",",X","","","","","180",",X","","","","","13.0",",X","","","","","16.4",",X","",""
"USW00094728","1986-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","523.4","0","145.5",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","19860829",",,0","19860831","+,,0","19860831","+,,0","","","19860802",",,0","19860808",",,0","10.0",",0,29,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,02,","31.7",",0,08,","","","6.1","0","6.1",",0","107.9",",,,0","","","","","","","","","0",",,,0","22.83",",0","27.29",",,,0","18.37",",,,0","16236",",X","300",",X","","","","","180",",X","","","","","9.4",",X","","","","","19.0",",X","",""
"USW00094728","1986-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","587.2","0","63.8",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","19860917",",,0","19860930","+,,0","19860930","+,,0","2","","19860905",",,0","19860930",",,0","7.2",",0,17,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,05,","31.7",",0,30,","","","22.7","0","16.6",",0","56.0",",,,0","","","","","","","","","0",",,,0","19.91",",0","24.45",",,,0","15.36",",,,0","10272",",X","310",",X","","","","","315",",X","","","","","7.6",",X","","","","","14.9",",X","",""
"USW00094728","1986-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","601.3","0","14.1",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","19861031",",,0","19861031","+,,0","19861031","+,,0","","","19861003",",,0","19861001",",,0","3.3",",0,31,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,03,","28.9",",0,01,","","","157.7","0","135.0",",0","48.8",",,,0","","","","","","","","","0",",,,0","14.43",",0","18.87",",,,0","9.99",",,,0","12479",",X","50",",X","","","","","45",",X","","","","","11.2",",X","","","","","16.4",",X","",""
"USW00094728","1986-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","601.3","0","0.0",",0","13",",0","12",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","1",",0","0",",0","","","","","19861114",",,0","19861130","+,,0","19861119","+,,0","","","19861126",",,0","19861109",",,0","-5.6",",0,14,","0",",,0,30,+","0",",T,0,19,+","43.7",",,0,26,","22.8",",0,09,","","","479.3","0","321.6",",0","174.1",",,,0","","","","","","","","","0",",T,,0","7.61",",0","11.72",",,,0","3.50",",,,0","6983",",X","300",",X","","","","","293",",X","","","","","9.4",",X","","","","","15.9",",X","",""
"USW00094728","1986-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","601.3","0","0.0",",0","11",",0","8",",0","3",",0","1",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","","","","","19861214",",,0","19861209",",,0","19861209",",,0","","","19861202",",,0","19861203",",,0","-7.2",",0,14,","25",",,0,09,","15",",,0,09,","41.1",",,0,02,","15.0",",0,03,","","","927.1","0","447.8",",0","156.5",",,,0","","","","","","","","","15",",,,0","3.89",",0","6.90",",,,0","0.88",",,,0","7957",",X","","","","","","","68",",X","","","","","","","","","","","15.4",",X","",""
"USW00094728","1987-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","8",",0","2",",0","11",",0","3",",0","0",",0","23",",0","6",",0","0",",0","0",",0","","","","","19870125",",,0","19870127",",,0","19870122",",,0","1","","19870102",",,0","19870115",",,0","-13.3",",0,25,","229",",,0,27,","206",",,0,22,","42.7",",,0,02,","13.9",",0,15,","","","1490.5","0","563.4",",0","147.6",",,,0","","","","","","","","","346",",,,0","0.16",",0","3.05",",,,0","-2.74",",,,0","8162",",X","300",",X","","","","","270",",X","","","","","10.3",",X","","","","","19.0",",X","",""
"USW00094728","1987-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","4",",0","3",",0","0",",0","15",",0","2",",0","0",",0","23",",0","4",",0","0",",0","0",",0","","","","","19870215",",,0","19870223","+,,0","19870223",",,0","","","19870223",",,0","19870203",",,0","-15.6",",0,15,","102",",,0,23,+","107",",,0,23,","12.7",",,0,23,","11.1",",0,03,","","","1985.3","0","494.8",",0","25.7",",,,0","","","","","","","","","178",",,,0","0.66",",0","4.90",",,,0","-3.58",",,,0","13729",",X","310",",X","","","","","360",",X","","","","","9.8",",X","","","","","19.0",",X","",""
"USW00094728","1987-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","5",",0","2",",0","1",",0","1",",0","0",",0","11",",0","1",",0","4",",0","0",",0","","","","","19870310",",,0","19870313",",,0","19870312",",,0","","","19870301",",,0","19870308",",,0","-9.4",",0,10,","51",",,0,13,","41",",,0,12,","59.9",",,0,01,","24.4",",0,08,","","","2327.7","0","342.4",",0","125.2",",,,0","","","","","","","","","49",",,,0","7.29",",0","12.15",",,,0","2.43",",,,0","14925",",X","20",",X","","","","","180",",X","","","","","9.8",",X","","","","","19.0",",X","",""
"USW00094728","1987-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","2.5","0","2.5",",0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","6",",0","0",",0","","","","","19870401",",,0","19870430","+,,0","19870430","+,,0","","","19870404",",,0","19870421","+,,0","-0.6",",0,01,","0",",,0,30,+","0",",,0,30,+","50.5",",,0,04,","25.0",",0,21,+","","","2523.7","0","196.0",",0","149.8",",,,0","","","","","","","","","0",",,,0","11.88",",0","16.13",",,,0","7.64",",,,0","10383",",X","90",",X","","","","","90",",X","","","","","10.7",",X","","","","","19.0",",X","",""
"USW00094728","1987-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","61.6","0","59.1",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","4",",0","","","","","19870514",",,0","19870531","+,,0","19870531","+,,0","","","19870504",",,0","19870530",",,0","6.1",",0,14,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,04,","36.1",",0,30,","","","2607.5","0","83.8",",0","36.8",",,,0","","","","","","","","","0",",,,0","17.54",",0","22.83",",,,0","12.25",",,,0","13682",",X","40",",X","","","","","45",",X","","","","","9.4",",X","","","","","13.4",",X","",""
"USW00094728","1987-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","196.9","0","135.3",",0","13",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","","","","","19870611","+,,0","19870630","+,,0","19870630","+,,0","2","","19870621",",,0","19870620",",,0","13.3",",0,11,+","0",",,0,30,+","0",",,0,30,+","34.3",",,0,21,","35.6",",0,20,","","","2612.2","0","4.7",",0","100.2",",,,0","","","","","","","","","0",",,,0","22.68",",0","27.41",",,,0","17.95",",,,0","15821",",X","220",",X","","","","","248",",X","","","","","7.2",",X","","","","","18.0",",X","",""
"USW00094728","1987-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","419.4","0","222.5",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","","","19870717",",,0","19870731","+,,0","19870731","+,,0","8","","19870708",",,0","19870725","+,,0","15.6",",0,17,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,08,","35.0",",0,25,+","","","0.0","0","0.0",",0","104.7",",,,0","","","","","","","","","0",",,,0","25.51",",0","30.32",",,,0","20.70",",,,0","17330",",X","300",",X","","","","","45",",X","","","","","7.2",",X","","","","","11.8",",X","",""
"USW00094728","1987-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","579.3","0","159.9",",0","10",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","19870830",",,0","19870831","+,,0","19870831","+,,0","3","","19870827",",,0","19870818","+,,0","13.3",",0,30,","0",",,0,31,+","0",",,0,31,+","26.4",",,0,27,","34.4",",0,18,+","","","1.7","0","1.7",",0","124.4",",,,0","","","","","","","","","0",",,,0","23.44",",0","28.21",",,,0","18.66",",,,0","16776",",X","80",",X","","","","","","","","","","","7.2",",X","","","","","11.8",",X","",""
"USW00094728","1987-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","641.7","0","62.4",",0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","19870925",",,0","19870930","+,,0","19870930","+,,0","2","","19870908",",,0","19870910",",,0","9.4",",0,25,","0",",,0,30,+","0",",,0,30,+","31.8",",,0,08,","29.4",",0,10,","","","18.7","0","17.0",",0","133.5",",,,0","","","","","","","","","0",",,,0","19.85",",0","23.96",",,,0","15.73",",,,0","10697",",X","40",",X","","","","","45",",X","","","","","9.4",",X","","","","","13.9",",X","",""
